Wavelength,Responsivity
684.9403509312,0.000000000
685.3892282922,0.000000000
685.8380785218,0.000000000
686.2869016176,0.000000000
686.7356975776,0.000000000
687.1844663996,0.000000000
687.6332080812,0.000000000
688.0819226205,0.000000000
688.5306100152,0.000000000
688.9792702630,0.000000000
689.4279033619,0.000000000
689.8765093096,0.000000000
690.3250881039,0.000000000
690.7736397427,0.000000000
691.2221642238,0.000000000
691.6706615450,0.000000000
692.1191317040,0.000000000
692.5675746988,0.000000000
693.0159905272,0.000000000
693.4643791869,0.000000000
693.9127406757,0.000000000
694.3610749916,0.000000000
694.8093821322,0.000000000
695.2576620954,0.000000000
695.7059148791,0.000000000
696.1541404810,0.000000000
696.6023388990,0.000000000
697.0505101308,0.000000000
697.4986541744,0.000000000
697.9467710274,0.000000000
698.3948606877,0.000000000
698.8429231532,0.000000000
699.2909584216,0.000000000
699.7389664908,0.000000000
700.1869473586,0.000000000
700.6349010227,0.000000000
701.0828274811,0.000000000
701.5307267315,0.000000000
701.9785987717,0.000000000
702.4264435996,0.000000000
702.8742612129,0.000000000
703.3220516095,0.000000000
703.7698147872,0.000000000
704.2175507438,0.000000000
704.6652594772,0.000000000
705.1129409851,0.000000000
705.5605952653,0.000000000
706.0082223157,0.000000000
706.4558221341,0.000000000
706.9033947183,0.000000000
707.3509400661,0.000000000
707.7984581754,0.000000000
708.2459490439,0.000000000
708.6934126694,0.000000000
709.1408490499,0.000000000
709.5882581830,0.000000000
710.0356400666,0.000000000
710.4829946986,0.000000000
710.9303220766,0.000000000
711.3776221987,0.000000000
711.8248950625,0.000000000
712.2721406659,0.000000000
712.7193590066,0.000000000
713.1665500826,0.000000000
713.6137138916,0.000000000
714.0608504315,0.000000000
714.5079597000,0.000000000
714.9550416950,0.000000000
715.4020964142,0.000000000
715.8491238556,0.000000000
716.2961240169,0.000000000
716.7430968959,0.000000000
717.1900424904,0.000000000
717.6369607983,0.000000000
718.0838518174,0.000000000
718.5307155455,0.000000000
718.9775519804,0.000000000
719.4243611199,0.000000000
719.8711429618,0.000000000
720.3178975040,0.000000000
720.7646247443,0.000000000
721.2113246804,0.000000000
721.6579973102,0.000000000
722.1046426316,0.000000000
722.5512606422,0.000000000
722.9978513400,0.000000000
723.4444147228,0.000000000
723.8909507883,0.000000000
724.3374595344,0.000000000
724.7839409589,0.000000000
725.2303950597,0.000000000
725.6768218344,0.000000000
726.1232212810,0.000000000
726.5695933973,0.000000000
727.0159381810,0.000000000
727.4622556300,0.000000000
727.9085457422,0.000000000
728.3548085152,0.000000000
728.8010439470,0.000000000
729.2472520353,0.000000000
729.6934327780,0.000000000
730.1395861729,0.000000000
730.5857122178,0.000000000
731.0318109105,0.000000000
731.4778822488,0.000000000
731.9239262305,0.000000000
732.3699428535,0.000000000
732.8159321156,0.000000000
733.2618940146,0.000000000
733.7078285482,0.000000000
734.1537357144,0.000000000
734.5996155109,0.000000000
735.0454679355,0.000000000
735.4912929861,0.000000000
735.9370906605,0.000000000
736.3828609564,0.000000000
736.8286038718,0.000000000
737.2743194044,0.000000000
737.7200075520,0.000000000
738.1656683125,0.000000000
738.6113016836,0.000000000
739.0569076632,0.000000000
739.5024862491,0.000000000
739.9480374392,0.000000000
740.3935612311,0.000000000
740.8390576228,0.000000000
741.2845266120,0.000000000
741.7299681966,0.000000000
742.1753823744,0.000000000
742.6207691432,0.000000000
743.0661285008,0.000000000
743.5114604450,0.000000000
743.9567649737,0.000000000
744.4020420846,0.000000000
744.8472917756,0.000000000
745.2925140445,0.000000000
745.7377088891,0.000000000
746.1828763072,0.000000000
746.6280162966,0.000000000
747.0731288552,0.000000000
747.5182139808,0.000000000
747.9632716711,0.000000000
748.4083019240,0.000000000
748.8533047374,0.000000000
749.2982801089,0.000000000
749.7432280365,0.000000000
750.1881485180,0.000000000
750.6330415511,0.000000000
751.0779071337,0.000000000
751.5227452636,0.000000000
751.9675559386,0.000000000
752.4123391566,0.000000000
752.8570949153,0.000000000
753.3018232125,0.000000000
753.7465240461,0.000000000
754.1911974139,0.000000000
754.6358433137,0.000000000
755.0804617434,0.000000000
755.5250527006,0.000000000
755.9696161833,0.000000000
756.4141521893,0.000000000
756.8586607164,0.000000000
757.3031417623,0.000000000
757.7475953249,0.000000000
758.1920214021,0.000000000
758.6364199916,0.000000000
759.0807910913,0.000000000
759.5251346989,0.000000000
759.9694508123,0.000000000
760.4137394294,0.000000000
760.8580005478,0.000000000
761.3022341654,0.000000000
761.7464402801,0.000000000
762.1906188897,0.000000000
762.6347699919,0.000000000
763.0788935846,0.000000000
763.5229896656,0.000000000
763.9670582328,0.000000000
764.4110992838,0.000000000
764.8551128166,0.000000000
765.2990988290,0.000000000
765.7430573188,0.000000000
766.1869882837,0.000000000
766.6308917217,0.000000000
767.0747676304,0.000000000
767.5186160078,0.000000000
767.9624368517,0.000000000
768.4062301598,0.000000000
768.8499959300,0.000000000
769.2937341602,0.000000000
769.7374448480,0.000000000
770.1811279913,0.000000000
770.6247835880,0.000000000
771.0684116359,0.000000000
771.5120121327,0.000000000
771.9555850763,0.000000000
772.3991304645,0.000000000
772.8426482951,0.000000000
773.2861385660,0.000000000
773.7296012749,0.000000000
774.1730364197,0.000000000
774.6164439981,0.000000000
775.0598240080,0.000000000
775.5031764473,0.000000000
775.9465013137,0.000000000
776.3897986050,0.000000000
776.8330683190,0.000000000
777.2763104536,0.000000000
777.7195250066,0.000000000
778.1627119758,0.000000000
778.6058713590,0.000000000
779.0490031541,0.000000000
779.4921073588,0.000000000
779.9351839709,0.000000000
780.3782329883,0.000000000
780.8212544088,0.000000000
781.2642482302,0.000000000
781.7072144503,0.000000000
782.1501530669,0.000000000
782.5930640779,0.000000000
783.0359474811,0.000000000
783.4788032742,0.000000000
783.9216314551,0.000000000
784.3644320216,0.000000000
784.8072049716,0.000000000
785.2499503028,0.000000000
785.6926680130,0.000000000
786.1353581001,0.000000000
786.5780205619,0.000000000
787.0206553962,0.000000000
787.4632626007,0.000000000
787.9058421735,0.000000000
788.3483941121,0.000000000
788.7909184145,0.000000000
789.2334150785,0.000000000
789.6758841019,0.000000000
790.1183254824,0.000000000
790.5607392180,0.000000000
791.0031253064,0.000000000
791.4454837455,0.000000000
791.8878145330,0.000000000
792.3301176668,0.000000000
792.7723931447,0.000000000
793.2146409645,0.000000000
793.6568611240,0.000000000
794.0990536211,0.000000000
794.5412184535,0.000000000
794.9833556190,0.000000000
795.4254651156,0.000000000
795.8675469409,0.000000000
796.3096010929,0.000000000
796.7516275693,0.000000000
797.1936263679,0.000000000
797.6355974866,0.000000000
798.0775409231,0.000000000
798.5194566753,0.000000000
798.9613447411,0.000000000
799.4032051181,0.000000000
799.8450378043,0.000000000
800.2868427974,0.000000000
800.7286200953,0.000000000
801.1703696958,0.000000000
801.6120915966,0.000000000
802.0537857957,0.000000000
802.4954522907,0.000000000
802.9370910797,0.000000000
803.3787021602,0.000000000
803.8202855302,0.000000000
804.2618411875,0.000000000
804.7033691299,0.000000000
805.1448693553,0.000000000
805.5863418613,0.000000000
806.0277866459,0.000000000
806.4692037068,0.000000000
806.9105930419,0.000000000
807.3519546490,0.000000000
807.7932885259,0.000000000
808.2345946704,0.000000000
808.6758730803,0.000000000
809.1171237535,0.000000000
809.5583466877,0.000000000
809.9995418808,0.000000000
810.4407093306,0.000000000
810.8818490349,0.000000000
811.3229609916,0.000000000
811.7640451983,0.000000000
812.2051016530,0.000000000
812.6461303535,0.000000000
813.0871312976,0.000000000
813.5281044830,0.000000000
813.9690499077,0.000000000
814.4099675693,0.000000000
814.8508574659,0.000000000
815.2917195950,0.000000000
815.7325539547,0.000000000
816.1733605426,0.000000000
816.6141393566,0.000000000
817.0548903946,0.000000000
817.4956136543,0.000000000
817.9363091335,0.000000000
818.3769768300,0.000000000
818.8176167418,0.000000000
819.2582288665,0.000000000
819.6988132021,0.000000000
820.1393697462,0.000000000
820.5798984968,0.000000000
821.0203994517,0.000000000
821.4608726086,0.000000000
821.9013179654,0.000000000
822.3417355199,0.000000000
822.7821252699,0.000000000
823.2224872132,0.000000000
823.6628213476,0.000000000
824.1031276710,0.000000000
824.5434061812,0.000000000
824.9836568760,0.000000000
825.4238797532,0.000000000
825.8640748105,0.000000000
826.3042420459,0.000000000
826.7443814572,0.000000000
827.1844930421,0.000000000
827.6245767985,0.000000000
828.0646327241,0.000000000
828.5046608169,0.000000000
828.9446610746,0.000000000
829.3846334950,0.000000000
829.8245780760,0.000000000
830.2644948153,0.000000000
830.7043837109,0.000000000
831.1442447604,0.000000000
831.5840779617,0.000000000
832.0238833126,0.000000000
832.4636608110,0.000000000
832.9034104546,0.000000000
833.3431322413,0.000000000
833.7828261689,0.000000000
834.2224922352,0.000000000
834.6621304380,0.000000000
835.1017407751,0.000000000
835.5413232444,0.000000000
835.9808778436,0.000000000
836.4204045706,0.000000000
836.8599034232,0.000000000
837.2993743992,0.000000000
837.7388174964,0.000000000
838.1782327127,0.000000000
838.6176200458,0.000000000
839.0569794935,0.000000000
839.4963110537,0.000000000
839.9356147243,0.000000000
840.3748905029,0.000000000
840.8141383875,0.000000000
841.2533583757,0.000000000
841.6925504656,0.000000000
842.1317146548,0.000000000
842.5708509412,0.000000000
843.0099593226,0.000000000
843.4490397968,0.000000000
843.8880923616,0.000000000
844.3271170149,0.000000000
844.7661137545,0.000000000
845.2050825781,0.000000000
845.6440234836,0.000000000
846.0829364688,0.000000000
846.5218215315,0.000000000
846.9606786695,0.000000000
847.3995078807,0.000000000
847.8383091629,0.000000000
848.2770825138,0.000000000
848.7158279314,0.000000000
849.1545454133,0.000000000
849.5932349575,0.000000000
850.0318965617,0.000000000
850.4705302237,0.000000000
850.9091359414,0.000000000
851.3477137126,0.000000000
851.7862635351,0.000000000
852.2247854067,0.000000000
852.6632793253,0.000000000
853.1017452886,0.000000000
853.5401832944,0.000000000
853.9785933406,0.000000000
854.4169754250,0.000000000
854.8553295454,0.000000000
855.2936556996,0.000000000
855.7319538855,0.000000000
856.1702241007,0.000000000
856.6084663433,0.000000000
857.0466806109,0.000000000
857.4848669015,0.000000000
857.9230252127,0.000000000
858.3611555424,0.000000000
858.7992578885,0.000000000
859.2373322488,0.000000000
859.6753786210,0.000000000
860.1133970030,0.000000000
860.5513873926,0.000000000
860.9893497876,0.000000000
861.4272841858,0.000000000
861.8651905851,0.000000000
862.3030689832,0.000000000
862.7409193780,0.000000000
863.1787417673,0.000000000
863.6165361489,0.000000000
864.0543025206,0.000000000
864.4920408802,0.000000000
864.9297512256,0.000000000
865.3674335545,0.000000000
865.8050878648,0.000000000
866.2427141543,0.000000000
866.6803124209,0.000000000
867.1178826622,0.000000000
867.5554248762,0.000000000
867.9929390606,0.000000000
868.4304252133,0.000000000
868.8678833321,0.000000000
869.3053134147,0.000000000
869.7427154591,0.000000000
870.1800894630,0.000000000
870.6174354243,0.000000000
871.0547533407,0.000000000
871.4920432100,0.000000000
871.9293050302,0.000000000
872.3665387990,0.000000000
872.8037445141,0.000000000
873.2409221735,0.000000000
873.6780717750,0.000000000
874.1151933163,0.000000000
874.5522867953,0.000000000
874.9893522098,0.000000000
875.4263895576,0.000000000
875.8633988365,0.000000000
876.3003800443,0.000000000
876.7373331789,0.000000000
877.1742582381,0.000000000
877.6111552196,0.000000000
878.0480241214,0.000000000
878.4848649411,0.000000000
878.9216776767,0.000000000
879.3584623259,0.000000000
879.7952188866,0.000000000
880.2319473565,0.000000000
880.6686477336,0.000000000
881.1053200155,0.000000000
881.5419642001,0.000000000
881.9785802853,0.000000000
882.4151682688,0.000000000
882.8517281485,0.000000000
883.2882599222,0.000000000
883.7247635876,0.000000000
884.1612391427,0.000000000
884.5976865851,0.000000000
885.0341059128,0.000000000
885.4704971236,0.000000000
885.9068602152,0.000000000
886.3431951855,0.000000000
886.7795020323,0.000000000
887.2157807534,0.000000000
887.6520313467,0.000000000
888.0882538099,0.000000000
888.5244481408,0.000000000
888.9606143373,0.000000000
889.3967523972,0.000000000
889.8328623183,0.000000000
890.2689440984,0.000000000
890.7049977353,0.000000000
891.1410232269,0.000000000
891.5770205709,0.000000000
892.0129897652,0.000000000
892.4489308076,0.000000000
892.8848436959,0.000000000
893.3207284279,0.000000000
893.7565850015,0.000000000
894.1924134144,0.000000000
894.6282136645,0.000000000
895.0639857495,0.000000000
895.4997296674,0.000000000
895.9354454158,0.000000000
896.3711329927,0.000000000
896.8067923958,0.000000000
897.2424236230,0.000000000
897.6780266721,0.000000000
898.1136015408,0.000000000
898.5491482270,0.000000000
898.9846667286,0.000000000
899.4201570432,0.000000000
899.8556191689,0.000000000
900.2910531032,0.000000000
900.7264588442,0.000000000
901.1618363895,0.000000000
901.5971857371,0.000000000
902.0325068847,0.000000000
902.4677998301,0.000000000
902.9030645711,0.000000000
903.3383011056,0.000000000
903.7735094314,0.000000000
904.2086895463,0.000000000
904.6438414481,0.000000000
905.0789651346,0.000000000
905.5140606037,0.000000000
905.9491278531,0.000000000
906.3841668807,0.000000000
906.8191776842,0.000000000
907.2541602616,0.000000000
907.6891146106,0.000000000
908.1240407290,0.000000000
908.5589386146,0.000000000
908.9938082654,0.000000000
909.4286496789,0.000000000
909.8634628532,0.000000000
910.2982477860,0.000000000
910.7330044751,0.000000000
911.1677329183,0.000000000
911.6024331135,0.000000000
912.0371050585,0.000000000
912.4717487510,0.000000000
912.9063641889,0.000000000
913.3409513700,0.000000000
913.7755102922,0.000000000
914.2100409532,0.000000000
914.6445433508,0.000000000
915.0790174829,0.000000000
915.5134633473,0.000000000
915.9478809418,0.000000000
916.3822702642,0.000000000
916.8166313123,0.000000000
917.2509640840,0.000000000
917.6852685770,0.000000000
918.1195447892,0.000000000
918.5537927184,0.000000000
918.9880123624,0.000000000
919.4222037191,0.000000000
919.8563667861,0.000000000
920.2905015614,0.000000000
920.7246080428,0.000000000
921.1586862280,0.000000000
921.5927361149,0.000000000
922.0267577014,0.000000000
922.4607509852,0.000000000
922.8947159641,0.000000000
923.3286526359,0.000000000
923.7625609985,0.000000000
924.1964410498,0.000000000
924.6302927874,0.000000000
925.0641162092,0.000000000
925.4979113130,0.000000000
925.9316780967,0.000000000
926.3654165581,0.000000000
926.7991266949,0.000000000
927.2328085050,0.000000000
927.6664619862,0.000000000
928.1000871363,0.000000000
928.5336839532,0.000000000
928.9672524346,0.000000000
929.4007925784,0.000000000
929.8343043823,0.000000000
930.2677878443,0.000000000
930.7012429620,0.000000000
931.1346697334,0.000000000
931.5680681562,0.000000000
932.0014382283,0.000000000
932.4347799474,0.000000000
932.8680933114,0.000000000
933.3013783181,0.000000000
933.7346349653,0.000000000
934.1678632509,0.000000000
934.6010631726,0.000000000
935.0342347282,0.000000000
935.4673779156,0.000000000
935.9004927327,0.000000000
936.3335791771,0.000000000
936.7666372467,0.000000000
937.1996669394,0.000000000
937.6326682529,0.000000000
938.0656411850,0.000000000
938.4985857337,0.000000000
938.9315018966,0.000000000
939.3643896717,0.000000000
939.7972490566,0.000000000
940.2300800493,0.000000000
940.6628826476,0.000000000
941.0956568492,0.000000000
941.5284026520,0.000000000
941.9611200538,0.000000000
942.3938090525,0.000000000
942.8264696457,0.000000000
943.2591018314,0.000000000
943.6917056073,0.000000000
944.1242809713,0.000000000
944.5568279212,0.000000000
944.9893464548,0.000000000
945.4218365700,0.000000000
945.8542982644,0.000000000
946.2867315360,0.000000000
946.7191363826,0.000000000
947.1515128019,0.000000000
947.5838607918,0.000000000
948.0161803502,0.000000000
948.4484714747,0.000000000
948.8807341633,0.000000000
949.3129684137,0.000000000
949.7451742239,0.000000000
950.1773515915,0.000000000
950.6095005143,0.000000000
951.0416209903,0.000000000
951.4737130173,0.000000000
951.9057765929,0.000000000
952.3378117152,0.000000000
952.7698183817,0.000000000
953.2017965905,0.000000000
953.6337463393,0.000000000
954.0656676259,0.000000000
954.4975604481,0.000000000
954.9294248038,0.000000000
955.3612606907,0.000000000
955.7930681068,0.000000000
956.2248470497,0.000000000
956.6565975173,0.000000000
957.0883195074,0.000000000
957.5200130179,0.000000000
957.9516780465,0.000000000
958.3833145911,0.000000000
958.8149226494,0.000000000
959.2465022194,0.000000000
959.6780532988,0.000000000
960.1095758854,0.000000000
960.5410699770,0.000000000
960.9725355715,0.000000000
961.4039726667,0.000000000
961.8353812603,0.000000000
962.2667613503,0.000000000
962.6981129343,0.000000000
963.1294360103,0.000000000
963.5607305761,0.000000000
963.9919966294,0.000000000
964.4232341680,0.000000000
964.8544431899,0.000000000
965.2856236928,0.000000000
965.7167756745,0.000000000
966.1478991328,0.000000000
966.5789940656,0.000000000
967.0100604707,0.000000000
967.4410983458,0.000000000
967.8721076888,0.000000000
968.3030884975,0.000000000
968.7340407698,0.000000000
969.1649645034,0.000000000
969.5958596961,0.000000000
970.0267263459,0.000000000
970.4575644504,0.000000000
970.8883740075,0.000000000
971.3191550150,0.000000000
971.7499074708,0.000000000
972.1806313726,0.000000000
972.6113267182,0.000000000
973.0419935056,0.000000000
973.4726317324,0.000000000
973.9032413965,0.000000000
974.3338224958,0.000000000
974.7643750280,0.000000000
975.1948989909,0.000000000
975.6253943824,0.000000000
976.0558612003,0.000000000
976.4862994424,0.000000000
976.9167091064,0.000000000
977.3470901903,0.000000000
977.7774426919,0.000000000
978.2077666089,0.000000000
978.6380619392,0.000000000
979.0683286805,0.000000000
979.4985668308,0.000000000
979.9287763878,0.000000000
980.3589573493,0.000000000
980.7891097131,0.000000000
981.2192334771,0.000000000
981.6493286391,0.000000000
982.0793951969,0.000000000
982.5094331483,0.000000000
982.9394424910,0.000000000
983.3694232231,0.000000000
983.7993753422,0.000000000
984.2292988461,0.000000000
984.6591937327,0.000000000
985.0890599998,0.000000000
985.5188976453,0.000000000
985.9487066668,0.000000000
986.3784870623,0.000000000
986.8082388295,0.000000000
987.2379619664,0.000000000
987.6676564706,0.000000000
988.0973223400,0.000000000
988.5269595724,0.000000000
988.9565681656,0.000000000
989.3861481175,0.000000000
989.8156994258,0.000000000
990.2452220885,0.000000000
990.6747161032,0.000000000
991.1041814678,0.000000000
991.5336181801,0.000000000
991.9630262380,0.000000000
992.3924056392,0.000000000
992.8217563815,0.000000000
993.2510784629,0.000000000
993.6803718810,0.000000000
994.1096366338,0.000000000
994.5388727190,0.000000000
994.9680801344,0.000000000
995.3972588779,0.000000000
995.8264089472,0.000000000
996.2555303402,0.000000000
996.6846230548,0.000000000
997.1136870886,0.000000000
997.5427224396,0.000000000
997.9717291055,0.000000000
998.4007070842,0.000000000
998.8296563734,0.000000000
999.2585769710,0.000000000
999.6874688749,0.000000000
1000.1163320827,0.000000000
1000.5451665924,0.000000000
1000.9739724017,0.000000000
1001.4027495085,0.000000000
1001.8314979106,0.000000000
1002.2602176058,0.000000000
1002.6889085919,0.000000000
1003.1175708667,0.000000000
1003.5462044280,0.000000000
1003.9748092737,0.000000000
1004.4033854016,0.000000000
1004.8319328094,0.000000000
1005.2604514950,0.000000000
1005.6889414563,0.000000000
1006.1174026910,0.000000000
1006.5458351969,0.000000000
1006.9742389719,0.000000000
1007.4026140137,0.000000000
1007.8309603203,0.000000000
1008.2592778893,0.000000000
1008.6875667187,0.000000000
1009.1158268062,0.000000000
1009.5440581496,0.000000000
1009.9722607469,0.000000000
1010.4004345956,0.000000000
1010.8285796938,0.000000000
1011.2566960392,0.000000000
1011.6847836296,0.000000000
1012.1128424629,0.000000000
1012.5408725368,0.000000000
1012.9688738491,0.000000000
1013.3968463978,0.000000000
1013.8247901805,0.000000000
1014.2527051952,0.000000000
1014.6805914396,0.000000000
1015.1084489115,0.000000000
1015.5362776088,0.000000000
1015.9640775293,0.000000000
1016.3918486707,0.000000000
1016.8195910310,0.000000000
1017.2473046078,0.000000000
1017.6749893991,0.000000000
1018.1026454027,0.000000000
1018.5302726163,0.000000000
1018.9578710378,0.000000000
1019.3854406650,0.000000000
1019.8129814957,0.000000000
1020.2404935277,0.000000000
1020.6679767588,0.000000000
1021.0954311869,0.000000000
1021.5228568098,0.000000000
1021.9502536252,0.000000000
1022.3776216311,0.000000000
1022.8049608251,0.000000000
1023.2322712052,0.000000000
1023.6595527691,0.000000000
1024.0868055147,0.000000000
1024.5140294398,0.000000000
1024.9412245421,0.000000000
1025.3683908196,0.000000000
1025.7955282699,0.000000000
1026.2226368910,0.000000000
1026.6497166807,0.000000000
1027.0767676367,0.000000000
1027.5037897568,0.000000000
1027.9307830390,0.000000000
1028.3577474810,0.000000000
1028.7846830806,0.000000000
1029.2115898356,0.000000000
1029.6384677439,0.000000000
1030.0653168033,0.000000000
1030.4921370115,0.000000000
1030.9189283664,0.000000000
1031.3456908659,0.000000000
1031.7724245076,0.000000000
1032.1991292896,0.000000000
1032.6258052094,0.000000000
1033.0524522651,0.000000000
1033.4790704543,0.000000000
1033.9056597749,0.000000000
1034.3322202248,0.000000000
1034.7587518016,0.000000000
1035.1852545034,0.000000000
1035.6117283277,0.000000000
1036.0381732726,0.000000000
1036.4645893357,0.000000000
1036.8909765150,0.000000000
1037.3173348082,0.000000000
1037.7436642131,0.000000000
1038.1699647276,0.000000000
1038.5962363494,0.000000000
1039.0224790764,0.000000000
1039.4486929064,0.000000000
1039.8748778372,0.000000000
1040.3010338667,0.000000000
1040.7271609925,0.000000000
1041.1532592127,0.000000000
1041.5793285249,0.000000000
1042.0053689270,0.000000000
1042.4313804168,0.000000000
1042.8573629921,0.000000000
1043.2833166508,0.000000000
1043.7092413906,0.000000000
1044.1351372093,0.000000000
1044.5610041048,0.000000000
1044.9868420750,0.000000000
1045.4126511175,0.000000000
1045.8384312302,0.000000000
1046.2641824110,0.000000000
1046.6899046576,0.000000000
1047.1155979679,0.000000000
1047.5412623397,0.000000000
1047.9668977708,0.000000000
1048.3925042590,0.000000000
1048.8180818021,0.000000000
1049.2436303979,0.000000000
1049.6691500443,0.000000000
1050.0946407391,0.000000000
1050.5201024801,0.000000000
1050.9455352650,0.000000000
1051.3709390918,0.000000000
1051.7963139582,0.000000000
1052.2216598621,0.000000000
1052.6469768012,0.000000000
1053.0722647734,0.000000000
1053.4975237764,0.000000000
1053.9227538082,0.000000000
1054.3479548665,0.000000000
1054.7731269492,0.000000000
1055.1982700539,0.000000000
1055.6233841787,0.000000000
1056.0484693212,0.000000000
1056.4735254794,0.000000000
1056.8985526509,0.000000000
1057.3235508337,0.000000000
1057.7485200255,0.000000000
1058.1734602241,0.000000000
1058.5983714274,0.000000000
1059.0232536333,0.000000000
1059.4481068394,0.000000000
1059.8729310436,0.000000000
1060.2977262437,0.000000000
1060.7224924376,0.000000000
1061.1472296231,0.000000000
1061.5719377979,0.000000000
1061.9966169600,0.000000000
1062.4212671070,0.000000000
1062.8458882369,0.000000000
1063.2704803473,0.000000000
1063.6950434363,0.000000000
1064.1195775015,0.000000000
1064.5440825407,0.000000000
1064.9685585519,0.000000000
1065.3930055328,0.000000000
1065.8174234812,0.000000000
1066.2418123950,0.000000000
1066.6661722719,0.000000000
1067.0905031097,0.000000000
1067.5148049064,0.000000000
1067.9390776596,0.000000000
1068.3633213673,0.000000000
1068.7875360272,0.000000000
1069.2117216371,0.000000000
1069.6358781949,0.000000000
1070.0600056984,0.000000000
1070.4841041454,0.000000000
1070.9081735336,0.000000000
1071.3322138610,0.000000000
1071.7562251253,0.000000000
1072.1802073244,0.000000000
1072.6041604560,0.000000000
1073.0280845181,0.000000000
1073.4519795083,0.000000000
1073.8758454245,0.000000000
1074.2996822645,0.000000000
1074.7234900262,0.000000000
1075.1472687073,0.000000000
1075.5710183057,0.000000000
1075.9947388192,0.000000000
1076.4184302456,0.000000000
1076.8420925827,0.000000000
1077.2657258283,0.000000000
1077.6893299803,0.000000000
1078.1129050364,0.000000000
1078.5364509945,0.000000000
1078.9599678524,0.000000000
1079.3834556079,0.000000000
1079.8069142588,0.000000000
1080.2303438030,0.000000000
1080.6537442382,0.000000000
1081.0771155622,0.000000000
1081.5004577730,0.000000000
1081.9237708682,0.000000000
1082.3470548457,0.000000000
1082.7703097034,0.000000000
1083.1935354390,0.000000000
1083.6167320503,0.000000000
1084.0398995353,0.000000000
1084.4630378916,0.000000000
1084.8861471171,0.000000000
1085.3092272096,0.000000000
1085.7322781669,0.000000000
1086.1552999869,0.000000000
1086.5782926674,0.000000000
1087.0012562061,0.000000000
1087.4241906009,0.000000000
1087.8470958496,0.000000000
1088.2699719500,0.000000000
1088.6928189000,0.000000000
1089.1156366973,0.000000000
1089.5384253398,0.000000000
1089.9611848252,0.000000000
1090.3839151515,0.000000000
1090.8066163163,0.000000000
1091.2292883176,0.000000000
1091.6519311531,0.000000000
1092.0745448207,0.000000000
1092.4971293181,0.000000000
1092.9196846432,0.000000000
1093.3422107938,0.000000000
1093.7647077678,0.000000000
1094.1871755628,0.000000000
1094.6096141768,0.000000000
1095.0320236076,0.000000000
1095.4544038529,0.000000000
1095.8767549106,0.000000000
1096.2990767785,0.000000000
1096.7213694545,0.000000000
1097.1436329362,0.000000000
1097.5658672216,0.000000000
1097.9880723085,0.000000000
1098.4102481947,0.000000000
1098.8323948779,0.000000000
1099.2545123561,0.000000000
1099.6766006270,0.000000000
1100.0986596884,0.000000000
1100.5206895381,0.000000000
1100.9426901741,0.000000000
1101.3646615940,0.000000000
1101.7866037957,0.000000000
1102.2085167770,0.000000000
1102.6304005358,0.000000000
1103.0522550698,0.000000000
1103.4740803768,0.000000000
1103.8958764547,0.000000000
1104.3176433014,0.000000000
1104.7393809145,0.000000000
1105.1610892919,0.000000000
1105.5827684315,0.000000000
1106.0044183310,0.000000000
1106.4260389882,0.000000000
1106.8476304011,0.000000000
1107.2691925673,0.000000000
1107.6907254848,0.000000000
1108.1122291512,0.000000000
1108.5337035645,0.000000000
